,Counter,Timestamp,Pressure (kPa),Pump State,Franka Tx,Franka Ty,Franka Tz,Franka Rx,Franka Ry,Franka Rz,Franka Rw
220,220,20-01-38,0.8544921875,21122.59375,0.41987629996836673,-0.024802741798420035,0.23874733399191211,0.8070889162064461,-0.42763941918716536,0.3631168012670327,-0.184060308408865
221,221,20-01-38,0.6884765625,21123.3671875,0.4198806741894184,-0.024808525627676162,0.23876354002125544,0.8070804651088797,-0.42763655416491214,0.36313845883331464,-0.18406129440422736
222,222,20-01-39,1.005859375,21124.109375,0.41988438775359405,-0.02481513538222023,0.23877025263949067,0.8070738417035761,-0.4276425073576658,0.36314605488916796,-0.18406151894709855
223,223,20-01-39,0.947265625,21124.83984375,0.4198870668090573,-0.02481482959849958,0.23878068784878387,0.8070714600494427,-0.4276343588365628,0.3631599854968543,-0.18406340877541857
224,224,20-01-39,0.8154296875,21125.57421875,0.4198908029209152,-0.024822275833349665,0.23878895408370593,0.8070650854059529,-0.42763886242340815,0.3631706759853917,-0.18405980378183856
225,225,20-01-39,0.9716796875,21126.345703125,0.4198924941863653,-0.024823574130812674,0.2387962849285566,0.8070623038144292,-0.4276355196409083,0.363179774083991,-0.1840618151586515
226,226,20-01-39,0.9619140625,21127.046875,0.4198958023258074,-0.0248276709246211,0.2388035934209941,0.8070576421462957,-0.4276363727064271,0.36318970281093654,-0.1840606822867257
227,227,20-01-39,0.9326171875,21127.8125,0.41989725480251366,-0.024831735119773136,0.23881055920998184,0.8070524307362547,-0.4276386817375481,0.36319765009326754,-0.18406248637678244
228,228,20-01-39,0.8251953125,21128.5859375,0.4199005591148958,-0.02483425625668085,0.2388177397159501,0.8070484369692297,-0.427637996328709,0.3632059793950528,-0.18406515426112247
229,229,20-01-39,0.888671875,21129.40234375,0.4199028448175367,-0.02483966413348203,0.23882457430678194,0.8070457310150825,-0.42763610335191266,0.3632155486223521,-0.18406253393693991
230,230,20-01-39,0.9033203125,21130.181640625,0.41990521545393344,-0.024841574915237412,0.23883116784127018,0.8070423070102714,-0.4276351976783757,0.36322367120969634,-0.1840636223566883
231,231,20-01-39,0.8642578125,21130.880859375,0.419907301387408,-0.024843901935821196,0.23883674778353275,0.8070389924670128,-0.4276339336728399,0.3632314245866167,-0.1840657915042844
232,232,20-01-40,0.810546875,21131.705078125,0.41991002978398345,-0.024848197572383,0.23884288945110377,0.8070346989906719,-0.42763585018638206,0.36323917939024775,-0.18406486035173855
233,233,20-01-40,0.9375,21132.453125,0.4199107853994289,-0.024849192138499888,0.2388462448787556,0.8070332409795731,-0.427634589192838,0.36324354085554483,-0.18406557556100783
234,234,20-01-40,1.015625,21133.177734375,0.41991373456259695,-0.02485646986118372,0.2388559902403265,0.8070262273250411,-0.42763689040666175,0.36325718255397643,-0.1840640586746336
235,235,20-01-40,1.1328125,21133.873046875,0.419915443418363,-0.024854074510845987,0.23886199397066077,0.8070246095817685,-0.4276342316243351,0.36326170463959395,-0.18406840417300036
236,236,20-01-40,1.1376953125,21134.48828125,0.41991748356741326,-0.024857615118226352,0.23886840580713048,0.8070205654351064,-0.42763405877987243,0.3632710276803154,-0.18406813734142366
237,237,20-01-40,0.986328125,21135.11328125,0.4199181650133723,-0.024858339213407965,0.23887384436116055,0.8070198779610926,-0.4276297802248518,0.3632779855137757,-0.1840673596310896
238,238,20-01-40,1.0546875,21135.908203125,0.41992234314682114,-0.024866561902480402,0.23888287674266545,0.8070110022101403,-0.4276359765632903,0.36329034336009675,-0.1840674883890386
239,239,20-01-40,1.19140625,21136.57421875,0.4199232651740935,-0.02486779835759229,0.23888932224260845,0.8070081400305559,-0.42763501491738765,0.36329750118319204,-0.1840681438355832
240,240,20-01-40,0.99609375,21137.173828125,0.4199253159251445,-0.024867997767923197,0.23889601007655792,0.8070050140305625,-0.42763341805265137,0.3633048370367288,-0.18407107996601194
241,241,20-01-40,1.11328125,21137.91015625,0.41992825220077074,-0.02486941772165998,0.23890564990795285,0.8070006621205236,-0.4276320184239222,0.36331483619571414,-0.18407367534712898
242,242,20-01-41,1.083984375,21138.552734375,0.41993145178916086,-0.02487680878615116,0.2389168418204149,0.8069929062671837,-0.4276344891364778,0.36332812585631696,-0.18407570697179007
243,243,20-01-41,1.11328125,21139.193359375,0.41993419037657936,-0.024879281178527085,0.2389205614948356,0.8069916602623907,-0.42763237588843267,0.36333449926593175,-0.18407349891317598
